#,title,acRate,difficulty,freq,likes,dislikes,link
1774,Closest Dessert Cost,45.332231,Medium,14.949588,232,28,https://leetcode.com/problems/closest-dessert-cost/
1775,Equal Sum Arrays With Minimum Number of Operations,50.612501,Medium,21.251055,281,8,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations/
1776,Car Fleet II,49.785954,Hard,23.522298,285,5,https://leetcode.com/problems/car-fleet-ii/
1777,Product's Price for Each Store,86.231648,Easy,1.474145,46,6,https://leetcode.com/problems/products-price-for-each-store/
1778,Shortest Path in a Hidden Grid,45.074946,Medium,10.323655,62,31,https://leetcode.com/problems/shortest-path-in-a-hidden-grid/
1779,Find Nearest Point That Has the Same X or Y Coordinate,66.770758,Easy,3.422101,119,26,https://leetcode.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate/
1780,Check if Number is a Sum of Powers of Three,63.252800,Medium,20.801817,338,15,https://leetcode.com/problems/check-if-number-is-a-sum-of-powers-of-three/
1781,Sum of Beauty of All Substrings,58.626318,Medium,6.680668,177,66,https://leetcode.com/problems/sum-of-beauty-of-all-substrings/
1782,Count Pairs Of Nodes,35.194585,Hard,6.653508,136,105,https://leetcode.com/problems/count-pairs-of-nodes/
1783,Grand Slam Titles,90.553620,Medium,3.079449,53,0,https://leetcode.com/problems/grand-slam-titles/
1786,Number of Restricted Paths From First to Last Node,36.567980,Medium,6.554546,327,55,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/
1787,Make the XOR of All Segments Equal to Zero,37.423581,Hard,22.517916,184,8,https://leetcode.com/problems/make-the-xor-of-all-segments-equal-to-zero/
1788,Maximize the Beauty of the Garden,67.788829,Hard,0.000000,24,4,https://leetcode.com/problems/maximize-the-beauty-of-the-garden/
1789,Primary Department for Each Employee,79.482283,Easy,0.000000,30,14,https://leetcode.com/problems/primary-department-for-each-employee/
1790,Check if One String Swap Can Make Strings Equal,44.476063,Easy,0.747215,194,9,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal/
1791,Find Center of Star Graph,84.324170,Easy,3.504144,48,12,https://leetcode.com/problems/find-center-of-star-graph/
1792,Maximum Average Pass Ratio,47.694589,Medium,12.060766,320,42,https://leetcode.com/problems/maximum-average-pass-ratio/
1793,Maximum Score of a Good Subarray,48.204830,Hard,19.906053,296,17,https://leetcode.com/problems/maximum-score-of-a-good-subarray/
1795,Rearrange Products Table,89.720714,Easy,1.434518,39,2,https://leetcode.com/problems/rearrange-products-table/
1796,Second Largest Digit in a String,48.223333,Easy,4.538896,121,51,https://leetcode.com/problems/second-largest-digit-in-a-string/
1797,Design Authentication Manager,50.193558,Medium,0.000000,101,19,https://leetcode.com/problems/design-authentication-manager/
1798,Maximum Number of Consecutive Values You Can Make,46.955080,Medium,15.978820,293,26,https://leetcode.com/problems/maximum-number-of-consecutive-values-you-can-make/
1799,Maximize Score After N Operations,45.083023,Hard,35.113829,189,12,https://leetcode.com/problems/maximize-score-after-n-operations/
1800,Maximum Ascending Subarray Sum,64.336221,Easy,6.774278,222,7,https://leetcode.com/problems/maximum-ascending-subarray-sum/
1802,Maximum Value at a Given Index in a Bounded Array,28.450867,Medium,0.000000,300,49,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array/
1803,Count Pairs With XOR in a Range,44.095665,Hard,9.967379,159,8,https://leetcode.com/problems/count-pairs-with-xor-in-a-range/
1804,Implement Trie II (Prefix Tree),57.919498,Medium,3.093791,63,6,https://leetcode.com/problems/implement-trie-ii-prefix-tree/
1805,Number of Different Integers in a String,34.784496,Easy,1.558106,185,36,https://leetcode.com/problems/number-of-different-integers-in-a-string/
1806,Minimum Number of Operations to Reinitialize a Permutation,70.626486,Medium,0.000000,129,85,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation/
1807,Evaluate the Bracket Pairs of a String,66.292256,Medium,1.236877,166,20,https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string/
1809,Ad-Free Sessions,62.382389,Easy,0.000000,22,9,https://leetcode.com/problems/ad-free-sessions/
1810,Minimum Path Cost in a Hidden Grid,54.445090,Medium,7.753350,32,12,https://leetcode.com/problems/minimum-path-cost-in-a-hidden-grid/
1811,Find Interview Candidates,67.148334,Medium,2.190221,40,5,https://leetcode.com/problems/find-interview-candidates/
1812,Determine Color of a Chessboard Square,77.130234,Easy,1.010379,209,8,https://leetcode.com/problems/determine-color-of-a-chessboard-square/
1813,Sentence Similarity III,31.776933,Medium,4.536221,132,28,https://leetcode.com/problems/sentence-similarity-iii/
1814,Count Nice Pairs in an Array,39.414544,Medium,15.435792,256,13,https://leetcode.com/problems/count-nice-pairs-in-an-array/
1815,Maximum Number of Groups Getting Fresh Donuts,39.338422,Hard,5.611670,156,9,https://leetcode.com/problems/maximum-number-of-groups-getting-fresh-donuts/
1816,Truncate Sentence,80.124561,Easy,1.008376,227,6,https://leetcode.com/problems/truncate-sentence/
1817,Finding the Users Active Minutes,78.424926,Medium,1.539240,168,63,https://leetcode.com/problems/finding-the-users-active-minutes/
1818,Minimum Absolute Sum Difference,28.296394,Medium,7.816982,236,33,https://leetcode.com/problems/minimum-absolute-sum-difference/
1819,Number of Different Subsequences GCDs,34.738989,Hard,5.961531,181,33,https://leetcode.com/problems/number-of-different-subsequences-gcds/
1820,Maximum Number of Accepted Invitations,47.093023,Medium,0.000000,37,10,https://leetcode.com/problems/maximum-number-of-accepted-invitations/
1822,Sign of the Product of an Array,64.570745,Easy,59.424196,186,27,https://leetcode.com/problems/sign-of-the-product-of-an-array/
1823,Find the Winner of the Circular Game,72.477953,Medium,14.411196,296,9,https://leetcode.com/problems/find-the-winner-of-the-circular-game/
1824,Minimum Sideway Jumps,47.737194,Medium,17.883265,362,18,https://leetcode.com/problems/minimum-sideway-jumps/
1825,Finding MK Average,28.609036,Hard,13.128543,128,69,https://leetcode.com/problems/finding-mk-average/
1826,Faulty Sensor,54.035513,Easy,0.000000,29,12,https://leetcode.com/problems/faulty-sensor/
1827,Minimum Operations to Make the Array Increasing,77.778968,Easy,6.245296,263,9,https://leetcode.com/problems/minimum-operations-to-make-the-array-increasing/
1828,Queries on Number of Points Inside a Circle,86.697670,Medium,0.000000,196,28,https://leetcode.com/problems/queries-on-number-of-points-inside-a-circle/
1829,Maximum XOR for Each Query,73.975784,Medium,0.000000,183,10,https://leetcode.com/problems/maximum-xor-for-each-query/
1830,Minimum Number of Operations to Make String Sorted,46.741754,Hard,0.000000,92,73,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted/
1831,Maximum Transaction Each Day,84.827586,Medium,0.000000,13,0,https://leetcode.com/problems/maximum-transaction-each-day/
1832,Check if the Sentence Is Pangram,82.386448,Easy,6.293035,251,7,https://leetcode.com/problems/check-if-the-sentence-is-pangram/
1833,Maximum Ice Cream Bars,63.866656,Medium,4.601690,193,84,https://leetcode.com/problems/maximum-ice-cream-bars/
1834,Single-Threaded CPU,34.292940,Medium,28.338519,392,68,https://leetcode.com/problems/single-threaded-cpu/
1835,Find XOR Sum of All Pairs Bitwise AND,56.762402,Hard,2.530868,200,25,https://leetcode.com/problems/find-xor-sum-of-all-pairs-bitwise-and/
1836,Remove Duplicates From an Unsorted Linked List,71.363740,Medium,9.195794,58,4,https://leetcode.com/problems/remove-duplicates-from-an-unsorted-linked-list/
1837,Sum of Digits in Base K,74.888311,Easy,2.865767,164,14,https://leetcode.com/problems/sum-of-digits-in-base-k/
1838,Frequency of the Most Frequent Element,33.308725,Medium,9.706443,480,8,https://leetcode.com/problems/frequency-of-the-most-frequent-element/
1839,Longest Substring Of All Vowels in Order,47.187058,Medium,5.029197,216,10,https://leetcode.com/problems/longest-substring-of-all-vowels-in-order/
1840,Maximum Building Height,34.462336,Hard,16.460219,183,8,https://leetcode.com/problems/maximum-building-height/
1841,League Statistics,61.892902,Medium,2.599402,17,9,https://leetcode.com/problems/league-statistics/
1842,Next Palindrome Using Same Digits,63.024283,Hard,0.000000,18,1,https://leetcode.com/problems/next-palindrome-using-same-digits/
1843,Suspicious Bank Accounts,51.911028,Medium,0.000000,21,12,https://leetcode.com/problems/suspicious-bank-accounts/
1844,Replace All Digits with Characters,80.075143,Easy,1.874081,182,25,https://leetcode.com/problems/replace-all-digits-with-characters/
1845,Seat Reservation Manager,55.699011,Medium,8.680713,158,15,https://leetcode.com/problems/seat-reservation-manager/
1846,Maximum Element After Decreasing and Rearranging,54.739105,Medium,1.578304,107,25,https://leetcode.com/problems/maximum-element-after-decreasing-and-rearranging/
1847,Closest Room,31.704815,Hard,10.466432,219,9,https://leetcode.com/problems/closest-room/
1848,Minimum Distance to the Target Element,59.955526,Easy,1.445552,100,20,https://leetcode.com/problems/minimum-distance-to-the-target-element/
1849,Splitting a String Into Descending Consecutive Values,27.597495,Medium,9.069292,199,67,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values/
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,64.113761,Medium,2.015524,203,32,https://leetcode.com/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number/
1851,Minimum Interval to Include Each Query,43.158102,Hard,7.769160,239,2,https://leetcode.com/problems/minimum-interval-to-include-each-query/
1852,Distinct Numbers in Each Subarray,75.827815,Medium,0.000000,38,1,https://leetcode.com/problems/distinct-numbers-in-each-subarray/
1854,Maximum Population Year,57.202381,Easy,21.532577,238,38,https://leetcode.com/problems/maximum-population-year/
1855,Maximum Distance Between a Pair of Values,46.122985,Medium,3.615604,282,6,https://leetcode.com/problems/maximum-distance-between-a-pair-of-values/
1856,Maximum Subarray Min-Product,33.517590,Medium,9.772483,472,23,https://leetcode.com/problems/maximum-subarray-min-product/
1857,Largest Color Value in a Directed Graph,35.332894,Hard,12.656225,238,9,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/
1858,Longest Word With All Prefixes,67.812197,Medium,0.000000,39,1,https://leetcode.com/problems/longest-word-with-all-prefixes/
1859,Sorting the Sentence,82.749758,Easy,2.225340,293,10,https://leetcode.com/problems/sorting-the-sentence/
1860,Incremental Memory Leak,69.455804,Medium,0.000000,88,39,https://leetcode.com/problems/incremental-memory-leak/
1861,Rotating the Box,62.199242,Medium,33.068557,233,16,https://leetcode.com/problems/rotating-the-box/
1862,Sum of Floored Pairs,27.032416,Hard,5.142520,196,19,https://leetcode.com/problems/sum-of-floored-pairs/
1863,Sum of All Subset XOR Totals,77.862954,Easy,24.741016,312,35,https://leetcode.com/problems/sum-of-all-subset-xor-totals/
1864,Minimum Number of Swaps to Make the Binary String Alternating,36.419778,Medium,2.781888,184,20,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/
1865,Finding Pairs With a Certain Sum,45.871513,Medium,5.002916,152,56,https://leetcode.com/problems/finding-pairs-with-a-certain-sum/
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,54.244482,Hard,20.043469,290,5,https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible/
1868,Product of Two Run-Length Encoded Arrays,58.865815,Medium,6.036832,22,2,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays/
1869,Longer Contiguous Segments of Ones than Zeros,59.603721,Easy,0.911531,152,6,https://leetcode.com/problems/longer-contiguous-segments-of-ones-than-zeros/
1870,Minimum Speed to Arrive on Time,32.525763,Medium,2.957894,240,60,https://leetcode.com/problems/minimum-speed-to-arrive-on-time/
1871,Jump Game VII,24.180695,Medium,5.595590,399,24,https://leetcode.com/problems/jump-game-vii/
1872,Stone Game VIII,51.071536,Hard,4.461117,168,8,https://leetcode.com/problems/stone-game-viii/
1873,Calculate Special Bonus,90.443213,Easy,0.000000,22,1,https://leetcode.com/problems/calculate-special-bonus/
1874,Minimize Product Sum of Two Arrays,90.973535,Medium,0.000000,32,4,https://leetcode.com/problems/minimize-product-sum-of-two-arrays/
1875,Group Employees of the Same Salary,75.410765,Medium,0.000000,13,1,https://leetcode.com/problems/group-employees-of-the-same-salary/
1876,Substrings of Size Three with Distinct Characters,68.050189,Easy,0.769423,163,10,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters/
1877,Minimize Maximum Pair Sum in Array,78.717061,Medium,0.317114,173,40,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array/
1879,Minimum XOR Sum of Two Arrays,35.946700,Hard,1.384881,230,6,https://leetcode.com/problems/minimum-xor-sum-of-two-arrays/
1880,Check if Word Equals Summation of Two Words,71.815433,Easy,4.305955,197,14,https://leetcode.com/problems/check-if-word-equals-summation-of-two-words/
1881,Maximum Value after Insertion,33.828397,Medium,1.391568,137,30,https://leetcode.com/problems/maximum-value-after-insertion/
1882,Process Tasks Using Servers,30.721564,Medium,9.086651,312,109,https://leetcode.com/problems/process-tasks-using-servers/
1883,Minimum Skips to Arrive at Meeting On Time,38.277733,Hard,3.754406,131,35,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time/
1884,Egg Drop With 2 Eggs and N Floors,70.320233,Medium,17.068966,219,15,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors/
1885,Count Pairs in Two Arrays,55.514974,Medium,0.000000,30,3,https://leetcode.com/problems/count-pairs-in-two-arrays/
1886,Determine Whether Matrix Can Be Obtained By Rotation,54.006851,Easy,0.727139,175,24,https://leetcode.com/problems/determine-whether-matrix-can-be-obtained-by-rotation/
1887,Reduction Operations to Make the Array Elements Equal,59.869084,Medium,0.000000,186,10,https://leetcode.com/problems/reduction-operations-to-make-the-array-elements-equal/
1888,Minimum Number of Flips to Make the Binary String Alternating,34.021843,Medium,1.304677,382,16,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating/
1889,Minimum Space Wasted From Packaging,29.066586,Hard,0.871124,163,20,https://leetcode.com/problems/minimum-space-wasted-from-packaging/
1890,The Latest Login in 2020,85.747939,Easy,0.000000,9,0,https://leetcode.com/problems/the-latest-login-in-2020/
1891,Cutting Ribbons,52.784109,Medium,8.309839,31,2,https://leetcode.com/problems/cutting-ribbons/
1892,Page Recommendations II,42.921013,Hard,0.000000,14,1,https://leetcode.com/problems/page-recommendations-ii/
1893,Check if All the Integers in a Range Are Covered,49.648762,Easy,0.088696,106,25,https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered/
1894,Find the Student that Will Replace the Chalk,38.758141,Medium,0.000000,123,18,https://leetcode.com/problems/find-the-student-that-will-replace-the-chalk/
